offset_addr_uint14_t;data_int16_t
8612;-24299
8613;-11010
8614;3059
8615;-3995
8616;23345
8617;-28237
8618;25084
8619;-31268
8620;22028
8621;12973
8622;16858
8623;-14710
8624;-22784
8625;28349
8626;14264
8627;15108
8628;2556
8629;19905
8630;-12521
8631;8009
8632;-11484
8633;-21326
8634;-25435
8635;-12215
8636;-11792
8637;20878
8638;-6050
8639;-29080
8640;-1340
8641;-11704
8642;-14222
8643;21589
8644;7536
8645;13955
8646;8492
8647;-8484
8648;-27291
8649;-7670
8650;31887
8651;23007
8652;1765
8653;-13755
8654;-29613
8655;27535
8656;-26949
8657;9520
8658;18416
8659;-6391
8660;-31006
8661;24866
8662;-16658
8663;-21099
8664;-346
8665;15289
8666;-31378
8667;19143
8668;-18043
8669;-28018
8670;17926
8671;-6489
8672;-15874
8673;-19461
8674;-16292
8675;25655
8676;964
8677;3245
8678;23529
8679;-11888
8680;8130
8681;-18450
8682;26961
8683;6177
8684;-18655
8685;-24040
8686;24753
8687;15838
8688;-2999
8689;-28876
8690;25466
8691;19159
8692;5856
8693;1843
8694;-20759
8695;14721
8696;-30954
8697;28240
8698;-15647
8699;-12376
8700;5011
8701;-30917
8702;-30380
8703;-20253
8704;6930
8705;7557
8706;-11855
8707;-24718
8708;27087
8709;-2551
8710;-13832
8711;-19967
8712;1558
8713;11200
8714;4865
8715;-2294
8716;30351
8717;-12599
8718;-32000
8719;7074
8720;12282
8721;9778
8722;3899
8723;16438
8724;-7434
8725;-19405
8726;26358
8727;2503
8728;-8300
8729;9880
8730;-13779
8731;2022
8732;-1226
8733;-1608
8734;10524
8735;29392
8736;9198
8737;-17243
8738;-1304
8739;-5320
8740;-15244
8741;-6222
8742;-28410
8743;15226
8744;-18331
8745;-1258
8746;-25156
8747;-12176
8748;62
8749;-17829
8750;-18970
8751;-9052
8752;15452
8753;5749
8754;23560
8755;31584
8756;6754
8757;-7649
8758;-24318
8759;32754
8760;-15946
8761;-26602
8762;29540
8763;-6915
8764;27229
8765;8909
8766;30376
8767;-1265
8768;7689
8769;-24914
8770;1864
8771;-4909
8772;-13745
8773;30862
8774;-3686
8775;22596
8776;14345
8777;744
8778;15586
8779;-29479
8780;1304
8781;-7481
8782;-12206
8783;15091
8784;12563
8785;26123
8786;8668
8787;18147
8788;-27534
8789;-14558
8790;-24304
8791;15162
8792;-5162
8793;11184
8794;28440
8795;27946
8796;-27326
8797;18103
8798;3737
8799;18309
8800;14581
8801;17253
8802;27028
8803;-16890
8804;-29620
8805;7252
8806;-30605
8807;-21622
8808;957
8809;-12973
8810;-12403
8811;12024
8812;31426
8813;27751
8814;-10318
8815;12403
8816;16769
8817;5429
8818;15083
8819;-22323
8820;-24180
8821;-29788
8822;28028
8823;23470
8824;1807
8825;2924
8826;29633
8827;14877
8828;-24863
8829;-25524
8830;8270
8831;26423
8832;-25345
8833;-15625
8834;6647
8835;-9700
8836;-21304
8837;-15209
8838;-18484
8839;5787
8840;22257
8841;-18592
8842;-18835
8843;-21963
8844;-10117
8845;-6929
8846;-3141
8847;1436
8848;8783
8849;3829
8850;17841
8851;6214
8852;25549
8853;28933
8854;1097
8855;-9944
8856;16593
8857;25008
8858;24670
8859;12708
8860;-31970
8861;-29902
8862;-20348
8863;9632
8864;782
8865;-19108
8866;-7496
8867;22564
8868;-13568
8869;5954
8870;-5600
8871;-10469
8872;-16922
8873;12617
8874;27727
8875;-19079
8876;-27174
8877;-21859
8878;1433
8879;25159
8880;-18310
8881;-16003
8882;-8468
8883;-16268
8884;17906
8885;-17364
8886;26002
8887;-8937
8888;9104
8889;-12488
8890;13581
8891;-6397
8892;-31286
8893;27488
8894;7098
8895;-12070
8896;11018
8897;8024
8898;11341
8899;-4710
8900;-16140
8901;25025
8902;-30303
8903;9609
8904;-10698
8905;15606
8906;-31183
8907;18576
8908;14133
8909;-5333
8910;14830
8911;-25501
8912;-5302
8913;31824
8914;-3038
8915;-17803
8916;20676
8917;-23391
8918;5934
8919;29200
8920;-4965
8921;13937
8922;2481
8923;18968
8924;-11372
8925;7794
8926;892
8927;-4092
8928;-16016
8929;21338
8930;29110
8931;11948
8932;8668
8933;31035
8934;-12275
8935;-1696
8936;-3648
8937;1264
8938;-1820
8939;26939
8940;-26222
8941;1764
8942;1721
8943;-17708
8944;-18141
8945;13808
8946;8909
8947;-11273
8948;2966
8949;16900
8950;18108
8951;-8647
8952;3969
8953;16261
8954;17575
8955;-11711
8956;14718
8957;-20771
8958;23487
8959;3577
8960;-10479
8961;-19605
8962;3656
8963;-32620
8964;3484
8965;-6046
8966;-28779
8967;28816
8968;28535
8969;23493
8970;-11693
8971;-21582
8972;14316
8973;18438
8974;-27642
8975;-20330
8976;-22337
8977;5623
8978;-15227
8979;24443
8980;-1242
8981;-31623
8982;4969
8983;-26183
8984;30231
8985;20635
8986;-9929
8987;-14923
8988;13088
8989;-1519
8990;-2555
8991;-26106
8992;12478
8993;15571
8994;-18583
8995;-28335
8996;-11550
8997;-1669
8998;-29398
8999;-30913
9000;7354
9001;24140
9002;22595
9003;-3467
9004;4083
9005;-283
9006;-4286
9007;18296
9008;-16183
9009;9653
9010;2367
9011;21460
9012;-32262
9013;-24019
9014;-428
9015;10858
9016;1859
9017;5699
9018;2828
9019;26166
9020;2151
9021;-27282
9022;-13581
9023;12715
9024;30288
9025;-31878
9026;12323
9027;14394
9028;1018
9029;-4762
9030;18815
9031;-7263
9032;15563
9033;-22634
9034;23005
9035;-10769
9036;-9904
9037;-13673
9038;-6320
9039;-1064
9040;-29871
9041;-7195
9042;16465
9043;-29291
9044;15272
9045;21862
9046;-15769
9047;3391
9048;-29029
9049;-4977
9050;4647
9051;11333
9052;20029
9053;-6935
9054;-26766
9055;32229
9056;27376
9057;25338
9058;-25014
9059;-5961
9060;30696
9061;14299
9062;21131
9063;14503
9064;3269
9065;-10233
9066;-10160
9067;12737
9068;-7314
9069;17468
9070;-24108
9071;-20142
9072;15943
9073;30459
9074;-18031
9075;-2528
9076;-26577
9077;-20935
9078;-11316
9079;-1521
9080;-22828
9081;6947
9082;-390
9083;16120
9084;4087
9085;7685
9086;-15469
9087;10897
9088;-16931
9089;26646
9090;31
9091;-7804
9092;408
9093;6331
9094;-18057
9095;30395
9096;21624
9097;-23370
9098;2458
9099;15075
9100;23724
9101;3835
9102;15070
9103;-5659
9104;6141
9105;26563
9106;23563
9107;12421
9108;-16749
9109;-454
9110;10133
9111;-4084
9112;-6757
9113;29943
9114;-30434
9115;2943
9116;-4694
9117;-28459
9118;-32096
9119;4712
9120;7348
9121;20102
9122;25000
9123;5163
9124;4397
9125;-22660
9126;26313
9127;18826
9128;5383
9129;31098
9130;-6810
9131;31498
9132;-21522
9133;-23392
9134;24052
9135;18712
9136;462
9137;19591
9138;23499
9139;-16275
9140;-28423
9141;3947
9142;-30331
9143;31850
9144;884
9145;429
9146;26612
9147;11153
9148;-8063
9149;26826
9150;5318
9151;26930
9152;15789
9153;-31604
9154;14342
9155;-16878
9156;-14872
9157;-6441
9158;-18195
9159;-3313
9160;579
9161;4674
9162;-19379
9163;12106
9164;22966
9165;-5706
9166;19962
9167;-18352
9168;29226
9169;12450
9170;-30894
9171;-4208
9172;-8002
9173;8382
9174;-6897
9175;-2713
9176;2249
9177;-25587
9178;-15113
9179;-14273
9180;16481
9181;-24897
9182;-7455
9183;-7441
9184;11971
9185;-24200
9186;-4954
9187;-29627
9188;-23294
9189;-27378
9190;-3905
9191;-30796
9192;5685
9193;9635
9194;4497
9195;24389
9196;-6291
9197;-1341
9198;11658
9199;-11523
9200;-9043
9201;-8654
9202;26861
9203;5908
9204;11560
9205;4440
9206;28597
9207;-24993
9208;9972
9209;-28159
9210;-14213
9211;-22918
9212;18603
9213;28290
9214;23643
9215;-5906
9216;31142
9217;852
9218;-19501
9219;15632
9220;-23961
9221;3986
9222;-24174
9223;-23564
9224;-4796
9225;-2771
9226;-16668
9227;32481
9228;11444
9229;26090
9230;-5714
9231;-18709
9232;18113
9233;15704
9234;-19258
9235;15278
9236;8642
9237;25655
9238;-7280
9239;-2569
9240;28543
9241;15207
9242;31937
9243;-31583
9244;11198
9245;-1777
9246;-12929
9247;18901
9248;8417
9249;25510
9250;16310
9251;-31421
9252;-18679
9253;15700
9254;31656
9255;2661
9256;1612
9257;-7580
9258;29598
9259;27004
9260;-17928
9261;19172
9262;14957
9263;-5981
9264;-31985
9265;31463
9266;3753
9267;-28155
9268;-32724
9269;16020
9270;-13959
9271;22203
9272;6360
9273;3340
9274;11124
9275;13739
9276;-31273
9277;-3262
9278;23707
9279;12858
9280;-31389
9281;13742
9282;-4908
9283;15391
9284;-4194
9285;-19428
9286;7223
9287;-32479
9288;26719
9289;813
9290;25540
9291;-2250
9292;-9728
9293;26853
9294;-6111
9295;-10019
9296;11514
9297;-15260
9298;7042
9299;-23646
9300;-11390
9301;637
9302;10378
9303;3791
9304;-22297
9305;4205
9306;21070
9307;-17024
9308;10847
9309;-23698
9310;-21367
9311;8861
9312;5756
9313;12000
9314;-3313
9315;28395
9316;4715
9317;25710
9318;32164
9319;6953
9320;-7818
9321;29108
9322;19746
9323;-10099
9324;17079
9325;-1103
9326;4603
9327;-17550
9328;-2261
9329;14122
9330;17312
9331;-14462
9332;30825
9333;-2151
9334;19457
9335;-28925
9336;-26019
9337;-14242
9338;-21233
9339;16983
9340;17840
9341;5234
9342;-15442
9343;31564
9344;15182
9345;-20243
9346;16794
9347;-24654
9348;11088
9349;-28526
9350;-17842
9351;-28792
9352;-18204
9353;-9567
9354;17710
9355;-32518
9356;13737
9357;1454
9358;762
9359;-15650
9360;-13423
9361;-10767
9362;30577
9363;27293
9364;-5409
9365;27544
9366;22332
9367;11677
9368;3010
9369;-17294
9370;-18086
9371;5660
9372;18062
9373;-11474
9374;-32388
9375;22031
9376;-5466
9377;20650
9378;19489
9379;22578
9380;30118
9381;30321
9382;-3382
9383;15995
9384;27763
9385;30184
9386;27318
9387;27480
9388;-8467
9389;-25906
9390;1899
9391;-12419
9392;-745
9393;22305
9394;-8396
9395;20837
9396;-32163
9397;16064
9398;-17955
9399;14919
9400;-8441
9401;1353
9402;-714
9403;376
9404;-8642
9405;13087
9406;12230
9407;-12322
9408;-23012
9409;9965
9410;7341
9411;7228
9412;18767
9413;9338
9414;-3749
9415;-4851
9416;-2342
9417;-22587
9418;-964
9419;-24774
9420;-9202
9421;-6184
9422;-129
9423;-29408
9424;-27845
9425;-30508
9426;27537
9427;16694
9428;-208
9429;-12151
9430;15849
9431;20140
9432;-12244
9433;-24433
9434;23450
9435;32494
9436;-7799
9437;11153
9438;-17820
9439;24569
9440;18951
9441;27379
9442;-13302
9443;-16781
9444;22088
9445;15101
9446;-20317
9447;9010
9448;6437
9449;-20540
9450;-17121
9451;-19772
9452;-1260
9453;7219
9454;20810
9455;21013
9456;-14396
9457;19816
9458;-30871
9459;25521
9460;25749
9461;-30455
9462;-11256
9463;-6130
9464;-5702
9465;-29611
9466;7734
9467;-27636
9468;26084
9469;-4330
9470;-11785
9471;-12086
9472;-31157
9473;-2099
9474;5665
9475;-7133
9476;-14170
9477;-27278
9478;27545
9479;-6738
9480;21783
9481;7747
9482;14846
9483;21045
9484;-11711
9485;-21133
9486;-16421
9487;23566
9488;7482
9489;-15495
9490;9731
9491;16066
9492;14474
9493;21539
9494;14790
9495;27636
9496;23205
9497;-25319
9498;23069
9499;-14160
9500;-17907
9501;-31332
9502;-343
9503;12501
9504;28237
9505;16304
9506;31862
9507;-18183
9508;-30466
9509;18561
9510;-7962
9511;-7639
9512;9322
9513;12766
9514;4222
9515;-23026
9516;-24057
9517;10889
9518;-26250
9519;22761
9520;-6385
9521;11101
9522;24121
9523;17706
9524;-16236
9525;-5587
9526;14125
9527;-29988
9528;26050
9529;9276
9530;10213
9531;-9106
9532;-11991
9533;16608
9534;-24443
9535;10392
9536;-30956
9537;13819
9538;-4647
9539;-9708
9540;-31595
9541;25596
9542;18304
9543;-21185
9544;-22961
9545;13221
9546;22684
9547;-6296
9548;13643
9549;-4090
9550;-1339
9551;-7577
9552;14103
9553;27448
9554;-16407
9555;-27380
9556;6370
9557;-18921
9558;5196
9559;27153
9560;-16952
9561;-29793
9562;-26578
9563;7708
9564;-30196
9565;-30137
9566;-18546
9567;-23577
9568;2196
9569;-10349
9570;18295
9571;20455
9572;1174
9573;-21417
9574;-1244
9575;1606
9576;30538
9577;-11735
9578;-11706
9579;11991
9580;16766
9581;-5959
9582;-30169
9583;24332
9584;13345
9585;23720
9586;-26758
9587;17635
9588;-9747
9589;-25789
9590;21179
9591;21438
9592;-20325
9593;-22060
9594;-20028
9595;20581
9596;-2041
9597;-11758
9598;-23026
9599;9671
9600;1372
9601;-27555
9602;3781
9603;-17174
9604;-9562
9605;-19543
9606;26404
9607;23033
9608;-17101
9609;-19406
9610;7937
9611;-2328
9612;2805
9613;24528
9614;-24757
9615;-23222
9616;21337
9617;4785
9618;11084
9619;24389
9620;29092
9621;-22427
9622;7427
9623;19561
9624;-13264
9625;19576
9626;2263
9627;16698
9628;-20763
9629;29521
9630;12348
9631;6717
9632;11461
9633;-21566
9634;8106
9635;17959
9636;11750
9637;-5378
9638;-7416
9639;18415
9640;-30840
9641;-20654
9642;-13109
9643;21961
9644;32308
9645;22132
9646;10963
9647;-20497
9648;19640
9649;15809
9650;-9983
9651;19945
9652;-18186
9653;-5523
9654;4017
9655;28694
9656;6465
9657;-27146
9658;-31024
9659;31702
9660;-9216
9661;-7153
9662;-18013
9663;24092
9664;-9420
9665;-24980
9666;-27865
9667;-1098
9668;-4758
9669;-23289
9670;-24360
9671;10469
9672;-30677
9673;18859
9674;5554
9675;-25949
9676;4856
9677;2595
9678;-32319
9679;29219
9680;-27934
9681;-12609
9682;24649
9683;29502
9684;7435
9685;-23048
9686;-22803
9687;-30512
9688;-6169
9689;23456
9690;-6336
9691;-28429
9692;17727
9693;-23503
9694;31468
9695;25874
9696;-4250
9697;-20559
9698;-14960
9699;-24835
9700;30150
9701;18438
9702;32648
9703;31429
9704;2818
9705;12094
9706;-1190
9707;10746
9708;-7687
9709;-6288
9710;26457
9711;9494
9712;3593
9713;157
9714;-23987
9715;21044
9716;-24274
9717;20263
9718;-27954
9719;-28187
9720;24592
9721;29430
9722;-10070
9723;26435
9724;2120
9725;-17494
9726;-13443
9727;6978
9728;-21753
9729;9098
9730;-20682
9731;18419
9732;-7167
9733;16765
9734;-16341
9735;-22202
9736;-27547
9737;-25694
9738;29655
9739;-14540
9740;19633
9741;960
9742;-15260
9743;3218
9744;-18805
9745;5310
9746;-793
9747;10112
9748;-32139
9749;-8095
9750;6259
9751;2992
9752;-25043
9753;25963
9754;21545
9755;14784
9756;-30021
9757;6942
9758;-14608
9759;-9083
9760;-17012
9761;-9712
9762;-5061
9763;-8842
9764;-18640
9765;-1781
9766;2102
9767;-416
9768;29875
9769;10
9770;-22440
9771;-9426
9772;30928
9773;13112
9774;-20527
9775;21164
9776;13852
9777;-1752
9778;-30112
9779;7324
9780;23070
9781;13681
9782;19809
9783;9218
9784;11729
9785;-20646
9786;-9330
9787;16859
9788;-17050
9789;28398
9790;-20365
9791;77
9792;18019
9793;25022
9794;10964
9795;-16849
9796;20596
9797;-19713
9798;19819
9799;2514
9800;-11381
9801;22516
9802;19912
9803;30449
9804;27637
9805;21586
9806;-2441
9807;-18522
9808;-14943
9809;-11062
9810;-12574
9811;-1916
9812;-8357
9813;-11418
9814;-25071
9815;25541
9816;-8904
9817;-18306
9818;-16951
9819;-26945
9820;23686
9821;27821
9822;23722
9823;9088
9824;21902
9825;32398
9826;21412
9827;-14262
9828;32574
9829;-29781
9830;24195
9831;4282
9832;-3307
9833;3251
9834;12412
9835;11784
9836;27305
9837;-6287
9838;7242
9839;-974
9840;-14877
9841;25426
9842;-16112
9843;23105
9844;17092
9845;30989
9846;10756
9847;263
9848;32681
9849;-3600
9850;11599
9851;-18449
9852;-19342
9853;27
9854;30068
9855;4927
9856;-3726
9857;-31636
9858;-1646
9859;-1084
9860;-12251
9861;12330
9862;8814
9863;-16997
9864;-7646
9865;2129
9866;-15991
9867;30103
9868;12449
9869;7095
9870;-24572
9871;-7370
9872;-24626
9873;15039
9874;-28307
9875;32607
9876;-14035
9877;-13265
9878;15224
9879;7689
9880;27601
9881;-22033
9882;20048
9883;-18448
9884;11667
9885;15010
9886;20975
9887;-13618
9888;-3765
9889;6339
9890;20711
9891;16648
9892;10085
9893;-28304
9894;28511
9895;-30157
9896;-18607
9897;29150
9898;27577
9899;-2982
9900;21896
9901;-26482
9902;-3284
9903;-10628
9904;20365
9905;19475
9906;-24765
9907;-6237
9908;19726
9909;9977
9910;16022
9911;26054
9912;13665
9913;15777
9914;-18811
9915;22423
9916;-8503
9917;5497
9918;31625
9919;-2965
9920;-2095
9921;2404
9922;30514
9923;24608
9924;-15193
9925;-5736
9926;11865
9927;26243
9928;-26121
9929;-17772
9930;-30246
9931;-32174
9932;2011
9933;18369
9934;-15220
9935;14447
9936;19488
9937;-14450
9938;-18695
9939;-25001
9940;12083
9941;-20067
9942;17182
9943;12660
9944;22247
9945;-29573
9946;-3840
9947;-21895
9948;-23753
9949;-28485
9950;-19570
9951;-18916
9952;-21878
9953;1568
9954;-21364
9955;1981
9956;-13635
9957;-4459
9958;20917
9959;-17321
9960;-19304
9961;-6792
9962;5431
9963;16343
9964;19605
9965;-11767
9966;-4151
9967;-7994
9968;16932
9969;-3240
9970;-2565
9971;25674
9972;5911
9973;18091
9974;17703
9975;-11821
9976;-16073
9977;6986
9978;-27438
9979;-28328
9980;5056
9981;22080
9982;-10634
9983;29225
9984;29789
9985;-14624
9986;-30729
9987;-32019
9988;-19050
9989;15041
9990;-28196
9991;-29269
9992;24151
9993;-6405
9994;18041
9995;17568
9996;-25808
9997;-19991
9998;-30925
9999;18356
10000;8529
10001;-16544
10002;-15396
10003;-16035
10004;-4851
10005;-11449
10006;-25998
10007;-10330
10008;963
10009;30167
10010;26285
10011;660
10012;5572
10013;-12276
10014;-14265
10015;-6643
10016;25865
10017;27754
10018;2725
10019;-7706
10020;-11730
10021;-5699
10022;30583
10023;24083
10024;-18394
10025;22401
10026;20556
10027;12296
10028;-14644
10029;-14170
10030;18263
10031;-3409
10032;32129
10033;24737
10034;28467
10035;-29799
10036;19712
10037;7280
10038;37
10039;-6280
10040;10744
10041;5800
10042;-1917
10043;3097
10044;-24957
10045;-2735
10046;-21888
10047;8964
10048;25217
10049;-15825
10050;1968
10051;-13365
10052;-32091
10053;12748
10054;12292
10055;-8890
10056;-11831
10057;31524
10058;17205
10059;-22559
10060;17922
10061;-2496
10062;-19522
10063;-11367
10064;4025
10065;-8384
10066;-22658
10067;-1113
10068;-21080
10069;24994
10070;-3041
10071;-2273
10072;16036
10073;-27272
10074;-8992
10075;-13167
10076;32052
10077;-1099
10078;-22253
10079;-26858
10080;-2424
10081;-21389
10082;-23210
10083;18562
10084;-5333
10085;-31423
10086;-12070
10087;-19748
10088;15075
10089;27143
10090;-18422
10091;30965
10092;-10637
10093;25120
10094;27461
10095;-6919
10096;-26999
10097;10872
10098;2536
10099;15688
10100;16385
10101;19253
10102;32247
10103;-20518
10104;-2374
10105;6000
10106;-13954
10107;-28419
10108;-17627
10109;-24727
10110;-2277
10111;7027
10112;5651
10113;23297
10114;-21069
10115;-7039
10116;-21426
10117;-27351
10118;-30691
10119;29447
10120;-1245
10121;11425
10122;-25159
10123;28806
10124;23330
10125;-7783
10126;5746
10127;-25996
10128;15010
10129;6297
10130;27648
10131;17500
10132;-25273
10133;-10647
10134;5813
10135;-3157
10136;13368
10137;15746
10138;-7130
10139;2527
10140;22317
10141;-27578
10142;30950
10143;4800
10144;-24005
10145;-11471
10146;3597
10147;646
10148;8538
10149;19551
10150;-11033
10151;23999
10152;839
10153;-6412
10154;-1929
10155;-23802
10156;21377
10157;10336
10158;-27419
10159;1307
10160;-28154
10161;5138
10162;24133
10163;-7300
10164;4081
10165;12309
10166;-1163
10167;-24271
10168;17191
10169;18305
10170;22697
10171;-7265
10172;-11962
10173;30182
10174;28266
10175;-29821
10176;-11603
10177;11275
10178;-12607
10179;3048
10180;292
10181;2002
10182;-18406
10183;-24632
10184;-13845
10185;-9737
10186;27440
10187;15195
10188;30871
10189;-10746
10190;2846
10191;5525
10192;-20099
10193;-10808
10194;11925
10195;-5247
10196;1132
10197;-24483
10198;-25648
10199;21560
10200;20300
10201;958
10202;-7927
10203;-5772
10204;-11837
10205;-16800
10206;14352
10207;17353
10208;32478
10209;1667
10210;7811
10211;-26911
10212;-22476
10213;-12745
10214;8752
10215;-1217
10216;-19799
10217;28786
10218;-23788
10219;6719
10220;-15952
10221;-13862
10222;-12493
10223;2164
10224;17551
10225;15697
10226;17147
10227;25175
10228;17989
10229;10385
10230;32035
10231;18914
10232;19673
10233;28751
10234;4285
10235;25169
10236;6584
10237;-27062
10238;4222
10239;15280
10240;759
10241;-26034
10242;21414
10243;-22452
10244;22578
10245;7711
10246;-19433
10247;-18830
10248;-29005
10249;-19529
10250;10450
10251;-32111
10252;-30594
10253;-7984
10254;-25889
10255;28858
10256;5068
10257;-11025
10258;-17
10259;12588
10260;-24897
10261;18309
10262;19198
10263;18769
10264;-9477
10265;28414
10266;-12760
10267;7166
10268;19664
10269;11873
10270;14983
10271;3048
10272;-23680
10273;-31391
10274;-5354
10275;20459
10276;-26154
10277;-13879
10278;-17204
10279;28832
10280;19520
10281;-21685
10282;-13451
10283;-20651
10284;-26737
10285;30042
10286;-18175
10287;-30389
10288;21276
10289;-4963
10290;26605
10291;-14809
10292;29150
10293;8753
10294;11295
10295;-9080
10296;-7558
10297;-28242
10298;-20618
10299;-1379
10300;-23049
10301;7675
10302;-9646
10303;31170
10304;5880
10305;-27706
10306;1852
10307;27633
10308;-1194
10309;-18872
10310;-4320
10311;-28555
10312;-3105
10313;19389
10314;-14894
10315;-7481
10316;-3106
10317;4888
10318;-24729
10319;29260
10320;-10879
10321;28056
10322;-15262
10323;17053
10324;-26902
10325;-10500
10326;6868
10327;5064
10328;2115
10329;22741
10330;12719
10331;22167
10332;-6247
10333;6400
10334;28788
10335;16723
10336;-2006
10337;19130
10338;-3265
10339;31108
10340;4632
10341;-16123
10342;-677
10343;-5927
10344;9204
10345;24935
10346;-23045
10347;5402
10348;-24018
10349;30703
10350;-1429
10351;20846
10352;9374
10353;18620
10354;27110
10355;3543
10356;-18636
10357;9955
10358;-22850
10359;-20981
10360;-12144
10361;21902
10362;19297
10363;27499
10364;-13196
10365;-29571
10366;-15239
10367;25224
10368;28681
10369;15965
10370;21660
10371;358
10372;15326
10373;4893
10374;5460
10375;10027
10376;-12747
10377;-1839
10378;20544
10379;-29801
10380;9443
10381;11812
10382;-28579
10383;-23229
10384;14625
10385;-20661
10386;15873
10387;-21196
10388;-5529
10389;-32083
10390;-2480
10391;1503
10392;27511
10393;-3343
10394;21137
10395;29034
10396;-30967
10397;-21655
10398;5801
10399;21398
10400;19485
10401;23616
10402;23267
10403;-19212
10404;-2418
10405;8838
10406;24262
10407;-20528
10408;-12621
10409;17453
10410;-17400
10411;-7200
10412;-8527
10413;3036
10414;-6881
10415;-25982
10416;-22551
10417;-2525
10418;-26070
10419;31743
10420;21468
10421;-4511
10422;-20355
10423;23194
10424;-29192
10425;-10399
10426;-23737
10427;2184
10428;1372
10429;7471
10430;-26131
10431;20523
10432;-2290
10433;-24688
10434;-4628
10435;21035
10436;-19047
10437;-23715
10438;16110
10439;22365
10440;-16700
10441;-28460
10442;-6353
10443;4636
10444;-1122
10445;-10618
10446;-27968
10447;-1266
10448;10790
10449;-31163
10450;24941
10451;-6777
10452;-12744
10453;-18368
10454;-6628
10455;26193
10456;2341
10457;-23173
10458;-27639
10459;10740
10460;3676
10461;-580
10462;32554
10463;2340
10464;19408
10465;-11533
10466;-16350
10467;26742
10468;-1731
10469;-32140
10470;5147
10471;27880
10472;-10219
10473;-13984
10474;32647
10475;9632
10476;17892
10477;-4698
10478;-31412
10479;-7176
10480;-19478
10481;6420
10482;-4278
10483;14601
10484;14028
10485;-2932
10486;16599
10487;-72
10488;-15651
10489;9451
10490;-9828
10491;-19261
10492;-13225
10493;13626
10494;13488
10495;4983
10496;-689
10497;8045
10498;-29476
10499;-29065
10500;30101
10501;20420
10502;-26336
10503;-1850
10504;31004
10505;28068
10506;10072
10507;7784
10508;-14367
10509;-16014
10510;-31655
10511;-31623
10512;-20981
10513;-15836
10514;17970
10515;-12679
10516;9809
10517;22080
10518;-22108
10519;21149
10520;-10945
10521;-13315
10522;1160
10523;-32600
10524;-28696
10525;26128
10526;18545
10527;20843
10528;13897
10529;-24423
10530;-12965
10531;-2100
10532;13191
10533;-20620
10534;-164
10535;-9805
10536;-24775
10537;19097
10538;-5918
10539;-25520
10540;-16015
10541;-30094
10542;-5683
10543;-20629
10544;6220
10545;9348
10546;26396
10547;-21915
10548;733
10549;17800
10550;26155
10551;-894
10552;-19723
10553;11070
10554;-25132
10555;-28297
10556;-13799
10557;24866
10558;-5547
10559;-10645
10560;18255
10561;-224
10562;6179
10563;16690
10564;-18564
10565;-21679
10566;-6390
10567;-3299
10568;25127
10569;24007
10570;-10502
10571;24135
10572;6244
10573;-13860
10574;7190
10575;-27083
10576;-12532
10577;3463
10578;-6282
10579;-9513
10580;-18371
10581;-30452
10582;1975
10583;-18781
10584;12094
10585;-18158
10586;9240
10587;10708
10588;-13474
10589;29768
10590;-29364
10591;21811
10592;23821
10593;-19694
10594;-27720
10595;-16497
10596;-3018
10597;-28635
10598;5961
10599;-31043
10600;-4437
10601;-6420
10602;-5335
10603;13023
10604;29040
10605;21987
10606;487
10607;25567
10608;-20405
10609;26608
10610;3486
10611;30120
10612;-8901
10613;-8105
10614;28605
10615;-1937
10616;6123
10617;-5562
10618;-21820
10619;22418
10620;-1550
10621;-18373
10622;27025
10623;-5002
10624;8141
10625;24979
10626;7666
10627;22857
10628;-32449
10629;-17173
10630;25738
10631;3235
10632;21136
10633;-17510
10634;-10104
10635;-24753
10636;9823
10637;-22238
10638;-14807
10639;-30211
10640;23105
10641;23812
10642;-12336
10643;7597
10644;18484
10645;-4692
10646;28799
10647;-1500
10648;2252
10649;875
10650;13544
10651;-858
10652;17886
10653;22271
10654;-7863
10655;-20923
10656;-3169
10657;-17503
10658;4936
10659;12836
10660;10340
10661;2176
10662;10133
10663;22282
10664;-29501
10665;-20897
10666;18838
10667;26096
10668;-16050
10669;-20920
10670;-17334
10671;5248
10672;28205
10673;2281
10674;-32227
10675;20492
10676;-32336
10677;-31674
10678;-32042
10679;-14309
10680;-25271
10681;-29886
10682;8504
10683;6496
10684;-10029
10685;-16444
10686;17160
10687;-9398
10688;17854
10689;2110
10690;5555
10691;31272
10692;-7336
10693;-9391
10694;-7408
10695;-1271
10696;-6770
10697;-32448
10698;-5072
10699;-3558
10700;14286
10701;7278
10702;-21803
10703;-4367
10704;-21402
10705;-2340
10706;-15026
10707;1669
10708;-18434
10709;-28371
10710;-13907
10711;-30302
10712;-13975
10713;13288
10714;-10072
10715;-9636
10716;-4510
10717;5280
10718;-27958
10719;3771
10720;21890
10721;-6477
10722;351
10723;21174
10724;26493
10725;30291
10726;32265
10727;-32561
10728;15703
10729;-26937
10730;-29445
10731;25619
10732;-9727
10733;28345
10734;14865
10735;-21678
10736;5125
10737;11813
10738;-4303
10739;-18658
10740;32227
10741;-26922
10742;12845
10743;14630
10744;-20983
10745;-20288
10746;-29293
10747;-15434
10748;15632
10749;-22884
10750;-19659
10751;-26801
10752;13350
10753;-20408
10754;-26212
10755;2020
10756;-12300
10757;-7892
10758;8976
10759;-22440
10760;24324
10761;18479
10762;-13595
10763;-21675
10764;4026
10765;10556
10766;14524
10767;3423
10768;-24382
10769;-18871
10770;17016
10771;-28433
